,depth_map,mask_right,annotations,mask_left
423,depth_map_423.npy,right_423.npy,annot_423.json,left_423.npy
424,depth_map_424.npy,right_424.npy,annot_424.json,left_424.npy
425,depth_map_425.npy,right_425.npy,annot_425.json,left_425.npy
426,depth_map_426.npy,right_426.npy,annot_426.json,left_426.npy
427,depth_map_427.npy,right_427.npy,annot_427.json,left_427.npy
428,depth_map_428.npy,right_428.npy,annot_428.json,left_428.npy
429,depth_map_429.npy,right_429.npy,annot_429.json,left_429.npy
430,depth_map_430.npy,right_430.npy,annot_430.json,left_430.npy
431,depth_map_431.npy,right_431.npy,annot_431.json,left_431.npy
432,depth_map_432.npy,right_432.npy,annot_432.json,left_432.npy
433,depth_map_433.npy,right_433.npy,annot_433.json,left_433.npy
434,depth_map_434.npy,right_434.npy,annot_434.json,left_434.npy
435,depth_map_435.npy,right_435.npy,annot_435.json,left_435.npy
436,depth_map_436.npy,right_436.npy,annot_436.json,left_436.npy
437,depth_map_437.npy,right_437.npy,annot_437.json,left_437.npy
438,depth_map_438.npy,right_438.npy,annot_438.json,left_438.npy
439,depth_map_439.npy,right_439.npy,annot_439.json,left_439.npy
440,depth_map_440.npy,right_440.npy,annot_440.json,left_440.npy
441,depth_map_441.npy,right_441.npy,annot_441.json,left_441.npy
442,depth_map_442.npy,right_442.npy,annot_442.json,left_442.npy
443,depth_map_443.npy,right_443.npy,annot_443.json,left_443.npy
444,depth_map_444.npy,right_444.npy,annot_444.json,left_444.npy
445,depth_map_445.npy,right_445.npy,annot_445.json,left_445.npy
446,depth_map_446.npy,right_446.npy,annot_446.json,left_446.npy
447,depth_map_447.npy,right_447.npy,annot_447.json,left_447.npy
448,depth_map_448.npy,right_448.npy,annot_448.json,left_448.npy
449,depth_map_449.npy,right_449.npy,annot_449.json,left_449.npy
450,depth_map_450.npy,right_450.npy,annot_450.json,left_450.npy
451,depth_map_451.npy,right_451.npy,annot_451.json,left_451.npy
452,depth_map_452.npy,right_452.npy,annot_452.json,left_452.npy
453,depth_map_453.npy,right_453.npy,annot_453.json,left_453.npy
454,depth_map_454.npy,right_454.npy,annot_454.json,left_454.npy
455,depth_map_455.npy,right_455.npy,annot_455.json,left_455.npy
456,depth_map_456.npy,right_456.npy,annot_456.json,left_456.npy
457,depth_map_457.npy,right_457.npy,annot_457.json,left_457.npy
458,depth_map_458.npy,right_458.npy,annot_458.json,left_458.npy
459,depth_map_459.npy,right_459.npy,annot_459.json,left_459.npy
460,depth_map_460.npy,right_460.npy,annot_460.json,left_460.npy
461,depth_map_461.npy,right_461.npy,annot_461.json,left_461.npy
462,depth_map_462.npy,right_462.npy,annot_462.json,left_462.npy
463,depth_map_463.npy,right_463.npy,annot_463.json,left_463.npy
464,depth_map_464.npy,right_464.npy,annot_464.json,left_464.npy
465,depth_map_465.npy,right_465.npy,annot_465.json,left_465.npy
466,depth_map_466.npy,right_466.npy,annot_466.json,left_466.npy
467,depth_map_467.npy,right_467.npy,annot_467.json,left_467.npy
468,depth_map_468.npy,right_468.npy,annot_468.json,left_468.npy
469,depth_map_469.npy,right_469.npy,annot_469.json,left_469.npy
470,depth_map_470.npy,right_470.npy,annot_470.json,left_470.npy
471,depth_map_471.npy,right_471.npy,annot_471.json,left_471.npy
472,depth_map_472.npy,right_472.npy,annot_472.json,left_472.npy
473,depth_map_473.npy,right_473.npy,annot_473.json,left_473.npy
474,depth_map_474.npy,right_474.npy,annot_474.json,left_474.npy
475,depth_map_475.npy,right_475.npy,annot_475.json,left_475.npy
476,depth_map_476.npy,right_476.npy,annot_476.json,left_476.npy
477,depth_map_477.npy,right_477.npy,annot_477.json,left_477.npy
478,depth_map_478.npy,right_478.npy,annot_478.json,left_478.npy
479,depth_map_479.npy,right_479.npy,annot_479.json,left_479.npy
480,depth_map_480.npy,right_480.npy,annot_480.json,left_480.npy
481,depth_map_481.npy,right_481.npy,annot_481.json,left_481.npy
482,depth_map_482.npy,right_482.npy,annot_482.json,left_482.npy
483,depth_map_483.npy,right_483.npy,annot_483.json,left_483.npy
484,depth_map_484.npy,right_484.npy,annot_484.json,left_484.npy
485,depth_map_485.npy,right_485.npy,annot_485.json,left_485.npy
486,depth_map_486.npy,right_486.npy,annot_486.json,left_486.npy
487,depth_map_487.npy,right_487.npy,annot_487.json,left_487.npy
488,depth_map_488.npy,right_488.npy,annot_488.json,left_488.npy
489,depth_map_489.npy,right_489.npy,annot_489.json,left_489.npy
490,depth_map_490.npy,right_490.npy,annot_490.json,left_490.npy
491,depth_map_491.npy,right_491.npy,annot_491.json,left_491.npy
492,depth_map_492.npy,right_492.npy,annot_492.json,left_492.npy
493,depth_map_493.npy,right_493.npy,annot_493.json,left_493.npy
494,depth_map_494.npy,right_494.npy,annot_494.json,left_494.npy
495,depth_map_495.npy,right_495.npy,annot_495.json,left_495.npy
496,depth_map_496.npy,right_496.npy,annot_496.json,left_496.npy
497,depth_map_497.npy,right_497.npy,annot_497.json,left_497.npy
498,depth_map_498.npy,right_498.npy,annot_498.json,left_498.npy
499,depth_map_499.npy,right_499.npy,annot_499.json,left_499.npy
500,depth_map_500.npy,right_500.npy,annot_500.json,left_500.npy
501,depth_map_501.npy,right_501.npy,annot_501.json,left_501.npy
502,depth_map_502.npy,right_502.npy,annot_502.json,left_502.npy
503,depth_map_503.npy,right_503.npy,annot_503.json,left_503.npy
504,depth_map_504.npy,right_504.npy,annot_504.json,left_504.npy
505,depth_map_505.npy,right_505.npy,annot_505.json,left_505.npy
506,depth_map_506.npy,right_506.npy,annot_506.json,left_506.npy
507,depth_map_507.npy,right_507.npy,annot_507.json,left_507.npy
508,depth_map_508.npy,right_508.npy,annot_508.json,left_508.npy
509,depth_map_509.npy,right_509.npy,annot_509.json,left_509.npy
510,depth_map_510.npy,right_510.npy,annot_510.json,left_510.npy
511,depth_map_511.npy,right_511.npy,annot_511.json,left_511.npy
512,depth_map_512.npy,right_512.npy,annot_512.json,left_512.npy
513,depth_map_513.npy,right_513.npy,annot_513.json,left_513.npy
514,depth_map_514.npy,right_514.npy,annot_514.json,left_514.npy
515,depth_map_515.npy,right_515.npy,annot_515.json,left_515.npy
516,depth_map_516.npy,right_516.npy,annot_516.json,left_516.npy
517,depth_map_517.npy,right_517.npy,annot_517.json,left_517.npy
518,depth_map_518.npy,right_518.npy,annot_518.json,left_518.npy
519,depth_map_519.npy,right_519.npy,annot_519.json,left_519.npy
520,depth_map_520.npy,right_520.npy,annot_520.json,left_520.npy
521,depth_map_521.npy,right_521.npy,annot_521.json,left_521.npy
522,depth_map_522.npy,right_522.npy,annot_522.json,left_522.npy
523,depth_map_523.npy,right_523.npy,annot_523.json,left_523.npy
524,depth_map_524.npy,right_524.npy,annot_524.json,left_524.npy
525,depth_map_525.npy,right_525.npy,annot_525.json,left_525.npy
526,depth_map_526.npy,right_526.npy,annot_526.json,left_526.npy
527,depth_map_527.npy,right_527.npy,annot_527.json,left_527.npy
528,depth_map_528.npy,right_528.npy,annot_528.json,left_528.npy
529,depth_map_529.npy,right_529.npy,annot_529.json,left_529.npy
530,depth_map_530.npy,right_530.npy,annot_530.json,left_530.npy
531,depth_map_531.npy,right_531.npy,annot_531.json,left_531.npy
532,depth_map_532.npy,right_532.npy,annot_532.json,left_532.npy
533,depth_map_533.npy,right_533.npy,annot_533.json,left_533.npy
534,depth_map_534.npy,right_534.npy,annot_534.json,left_534.npy
535,depth_map_535.npy,right_535.npy,annot_535.json,left_535.npy
536,depth_map_536.npy,right_536.npy,annot_536.json,left_536.npy
537,depth_map_537.npy,right_537.npy,annot_537.json,left_537.npy
538,depth_map_538.npy,right_538.npy,annot_538.json,left_538.npy
539,depth_map_539.npy,right_539.npy,annot_539.json,left_539.npy
540,depth_map_540.npy,right_540.npy,annot_540.json,left_540.npy
541,depth_map_541.npy,right_541.npy,annot_541.json,left_541.npy
542,depth_map_542.npy,right_542.npy,annot_542.json,left_542.npy
543,depth_map_543.npy,right_543.npy,annot_543.json,left_543.npy
544,depth_map_544.npy,right_544.npy,annot_544.json,left_544.npy
545,depth_map_545.npy,right_545.npy,annot_545.json,left_545.npy
546,depth_map_546.npy,right_546.npy,annot_546.json,left_546.npy
547,depth_map_547.npy,right_547.npy,annot_547.json,left_547.npy
548,depth_map_548.npy,right_548.npy,annot_548.json,left_548.npy
549,depth_map_549.npy,right_549.npy,annot_549.json,left_549.npy
550,depth_map_550.npy,right_550.npy,annot_550.json,left_550.npy
551,depth_map_551.npy,right_551.npy,annot_551.json,left_551.npy
552,depth_map_552.npy,right_552.npy,annot_552.json,left_552.npy
553,depth_map_553.npy,right_553.npy,annot_553.json,left_553.npy
554,depth_map_554.npy,right_554.npy,annot_554.json,left_554.npy
555,depth_map_555.npy,right_555.npy,annot_555.json,left_555.npy
556,depth_map_556.npy,right_556.npy,annot_556.json,left_556.npy
557,depth_map_557.npy,right_557.npy,annot_557.json,left_557.npy
558,depth_map_558.npy,right_558.npy,annot_558.json,left_558.npy
559,depth_map_559.npy,right_559.npy,annot_559.json,left_559.npy
560,depth_map_560.npy,right_560.npy,annot_560.json,left_560.npy
561,depth_map_561.npy,right_561.npy,annot_561.json,left_561.npy
562,depth_map_562.npy,right_562.npy,annot_562.json,left_562.npy
563,depth_map_563.npy,right_563.npy,annot_563.json,left_563.npy
564,depth_map_564.npy,right_564.npy,annot_564.json,left_564.npy
565,depth_map_565.npy,right_565.npy,annot_565.json,left_565.npy
566,depth_map_566.npy,right_566.npy,annot_566.json,left_566.npy
567,depth_map_567.npy,right_567.npy,annot_567.json,left_567.npy
568,depth_map_568.npy,right_568.npy,annot_568.json,left_568.npy
569,depth_map_569.npy,right_569.npy,annot_569.json,left_569.npy
570,depth_map_570.npy,right_570.npy,annot_570.json,left_570.npy
571,depth_map_571.npy,right_571.npy,annot_571.json,left_571.npy
572,depth_map_572.npy,right_572.npy,annot_572.json,left_572.npy
573,depth_map_573.npy,right_573.npy,annot_573.json,left_573.npy
574,depth_map_574.npy,right_574.npy,annot_574.json,left_574.npy
575,depth_map_575.npy,right_575.npy,annot_575.json,left_575.npy
576,depth_map_576.npy,right_576.npy,annot_576.json,left_576.npy
577,depth_map_577.npy,right_577.npy,annot_577.json,left_577.npy
578,depth_map_578.npy,right_578.npy,annot_578.json,left_578.npy
579,depth_map_579.npy,right_579.npy,annot_579.json,left_579.npy
580,depth_map_580.npy,right_580.npy,annot_580.json,left_580.npy
581,depth_map_581.npy,right_581.npy,annot_581.json,left_581.npy
582,depth_map_582.npy,right_582.npy,annot_582.json,left_582.npy
583,depth_map_583.npy,right_583.npy,annot_583.json,left_583.npy
584,depth_map_584.npy,right_584.npy,annot_584.json,left_584.npy
585,depth_map_585.npy,right_585.npy,annot_585.json,left_585.npy
586,depth_map_586.npy,right_586.npy,annot_586.json,left_586.npy
587,depth_map_587.npy,right_587.npy,annot_587.json,left_587.npy
588,depth_map_588.npy,right_588.npy,annot_588.json,left_588.npy
589,depth_map_589.npy,right_589.npy,annot_589.json,left_589.npy
590,depth_map_590.npy,right_590.npy,annot_590.json,left_590.npy
591,depth_map_591.npy,right_591.npy,annot_591.json,left_591.npy
592,depth_map_592.npy,right_592.npy,annot_592.json,left_592.npy
593,depth_map_593.npy,right_593.npy,annot_593.json,left_593.npy
594,depth_map_594.npy,right_594.npy,annot_594.json,left_594.npy
595,depth_map_595.npy,right_595.npy,annot_595.json,left_595.npy
596,depth_map_596.npy,right_596.npy,annot_596.json,left_596.npy
597,depth_map_597.npy,right_597.npy,annot_597.json,left_597.npy
598,depth_map_598.npy,right_598.npy,annot_598.json,left_598.npy
599,depth_map_599.npy,right_599.npy,annot_599.json,left_599.npy
600,depth_map_600.npy,right_600.npy,annot_600.json,left_600.npy
601,depth_map_601.npy,right_601.npy,annot_601.json,left_601.npy
602,depth_map_602.npy,right_602.npy,annot_602.json,left_602.npy
603,depth_map_603.npy,right_603.npy,annot_603.json,left_603.npy
604,depth_map_604.npy,right_604.npy,annot_604.json,left_604.npy
605,depth_map_605.npy,right_605.npy,annot_605.json,left_605.npy
606,depth_map_606.npy,right_606.npy,annot_606.json,left_606.npy
607,depth_map_607.npy,right_607.npy,annot_607.json,left_607.npy
608,depth_map_608.npy,right_608.npy,annot_608.json,left_608.npy
609,depth_map_609.npy,right_609.npy,annot_609.json,left_609.npy
610,depth_map_610.npy,right_610.npy,annot_610.json,left_610.npy
611,depth_map_611.npy,right_611.npy,annot_611.json,left_611.npy
612,depth_map_612.npy,right_612.npy,annot_612.json,left_612.npy
613,depth_map_613.npy,right_613.npy,annot_613.json,left_613.npy
614,depth_map_614.npy,right_614.npy,annot_614.json,left_614.npy
615,depth_map_615.npy,right_615.npy,annot_615.json,left_615.npy
616,depth_map_616.npy,right_616.npy,annot_616.json,left_616.npy
617,depth_map_617.npy,right_617.npy,annot_617.json,left_617.npy
618,depth_map_618.npy,right_618.npy,annot_618.json,left_618.npy
619,depth_map_619.npy,right_619.npy,annot_619.json,left_619.npy
620,depth_map_620.npy,right_620.npy,annot_620.json,left_620.npy
621,depth_map_621.npy,right_621.npy,annot_621.json,left_621.npy
622,depth_map_622.npy,right_622.npy,annot_622.json,left_622.npy
623,depth_map_623.npy,right_623.npy,annot_623.json,left_623.npy
624,depth_map_624.npy,right_624.npy,annot_624.json,left_624.npy
625,depth_map_625.npy,right_625.npy,annot_625.json,left_625.npy
626,depth_map_626.npy,right_626.npy,annot_626.json,left_626.npy
627,depth_map_627.npy,right_627.npy,annot_627.json,left_627.npy
628,depth_map_628.npy,right_628.npy,annot_628.json,left_628.npy
629,depth_map_629.npy,right_629.npy,annot_629.json,left_629.npy
630,depth_map_630.npy,right_630.npy,annot_630.json,left_630.npy
631,depth_map_631.npy,right_631.npy,annot_631.json,left_631.npy
632,depth_map_632.npy,right_632.npy,annot_632.json,left_632.npy
633,depth_map_633.npy,right_633.npy,annot_633.json,left_633.npy
634,depth_map_634.npy,right_634.npy,annot_634.json,left_634.npy
635,depth_map_635.npy,right_635.npy,annot_635.json,left_635.npy
636,depth_map_636.npy,right_636.npy,annot_636.json,left_636.npy
637,depth_map_637.npy,right_637.npy,annot_637.json,left_637.npy
638,depth_map_638.npy,right_638.npy,annot_638.json,left_638.npy
639,depth_map_639.npy,right_639.npy,annot_639.json,left_639.npy
640,depth_map_640.npy,right_640.npy,annot_640.json,left_640.npy
641,depth_map_641.npy,right_641.npy,annot_641.json,left_641.npy
642,depth_map_642.npy,right_642.npy,annot_642.json,left_642.npy
643,depth_map_643.npy,right_643.npy,annot_643.json,left_643.npy
644,depth_map_644.npy,right_644.npy,annot_644.json,left_644.npy
645,depth_map_645.npy,right_645.npy,annot_645.json,left_645.npy
646,depth_map_646.npy,right_646.npy,annot_646.json,left_646.npy
647,depth_map_647.npy,right_647.npy,annot_647.json,left_647.npy
648,depth_map_648.npy,right_648.npy,annot_648.json,left_648.npy
649,depth_map_649.npy,right_649.npy,annot_649.json,left_649.npy
650,depth_map_650.npy,right_650.npy,annot_650.json,left_650.npy
651,depth_map_651.npy,right_651.npy,annot_651.json,left_651.npy
652,depth_map_652.npy,right_652.npy,annot_652.json,left_652.npy
653,depth_map_653.npy,right_653.npy,annot_653.json,left_653.npy
654,depth_map_654.npy,right_654.npy,annot_654.json,left_654.npy
655,depth_map_655.npy,right_655.npy,annot_655.json,left_655.npy
656,depth_map_656.npy,right_656.npy,annot_656.json,left_656.npy
657,depth_map_657.npy,right_657.npy,annot_657.json,left_657.npy
658,depth_map_658.npy,right_658.npy,annot_658.json,left_658.npy
659,depth_map_659.npy,right_659.npy,annot_659.json,left_659.npy
660,depth_map_660.npy,right_660.npy,annot_660.json,left_660.npy
661,depth_map_661.npy,right_661.npy,annot_661.json,left_661.npy
662,depth_map_662.npy,right_662.npy,annot_662.json,left_662.npy
663,depth_map_663.npy,right_663.npy,annot_663.json,left_663.npy
664,depth_map_664.npy,right_664.npy,annot_664.json,left_664.npy
665,depth_map_665.npy,right_665.npy,annot_665.json,left_665.npy
666,depth_map_666.npy,right_666.npy,annot_666.json,left_666.npy
667,depth_map_667.npy,right_667.npy,annot_667.json,left_667.npy
668,depth_map_668.npy,right_668.npy,annot_668.json,left_668.npy
669,depth_map_669.npy,right_669.npy,annot_669.json,left_669.npy
670,depth_map_670.npy,right_670.npy,annot_670.json,left_670.npy
671,depth_map_671.npy,right_671.npy,annot_671.json,left_671.npy
672,depth_map_672.npy,right_672.npy,annot_672.json,left_672.npy
673,depth_map_673.npy,right_673.npy,annot_673.json,left_673.npy
674,depth_map_674.npy,right_674.npy,annot_674.json,left_674.npy
675,depth_map_675.npy,right_675.npy,annot_675.json,left_675.npy
676,depth_map_676.npy,right_676.npy,annot_676.json,left_676.npy
677,depth_map_677.npy,right_677.npy,annot_677.json,left_677.npy
678,depth_map_678.npy,right_678.npy,annot_678.json,left_678.npy
679,depth_map_679.npy,right_679.npy,annot_679.json,left_679.npy
680,depth_map_680.npy,right_680.npy,annot_680.json,left_680.npy
681,depth_map_681.npy,right_681.npy,annot_681.json,left_681.npy
682,depth_map_682.npy,right_682.npy,annot_682.json,left_682.npy
683,depth_map_683.npy,right_683.npy,annot_683.json,left_683.npy
684,depth_map_684.npy,right_684.npy,annot_684.json,left_684.npy
685,depth_map_685.npy,right_685.npy,annot_685.json,left_685.npy
686,depth_map_686.npy,right_686.npy,annot_686.json,left_686.npy
687,depth_map_687.npy,right_687.npy,annot_687.json,left_687.npy
688,depth_map_688.npy,right_688.npy,annot_688.json,left_688.npy
689,depth_map_689.npy,right_689.npy,annot_689.json,left_689.npy
690,depth_map_690.npy,right_690.npy,annot_690.json,left_690.npy
691,depth_map_691.npy,right_691.npy,annot_691.json,left_691.npy
692,depth_map_692.npy,right_692.npy,annot_692.json,left_692.npy
693,depth_map_693.npy,right_693.npy,annot_693.json,left_693.npy
694,depth_map_694.npy,right_694.npy,annot_694.json,left_694.npy
695,depth_map_695.npy,right_695.npy,annot_695.json,left_695.npy
696,depth_map_696.npy,right_696.npy,annot_696.json,left_696.npy
697,depth_map_697.npy,right_697.npy,annot_697.json,left_697.npy
698,depth_map_698.npy,right_698.npy,annot_698.json,left_698.npy
699,depth_map_699.npy,right_699.npy,annot_699.json,left_699.npy
700,depth_map_700.npy,right_700.npy,annot_700.json,left_700.npy
701,depth_map_701.npy,right_701.npy,annot_701.json,left_701.npy
702,depth_map_702.npy,right_702.npy,annot_702.json,left_702.npy
703,depth_map_703.npy,right_703.npy,annot_703.json,left_703.npy
704,depth_map_704.npy,right_704.npy,annot_704.json,left_704.npy
705,depth_map_705.npy,right_705.npy,annot_705.json,left_705.npy
706,depth_map_706.npy,right_706.npy,annot_706.json,left_706.npy
707,depth_map_707.npy,right_707.npy,annot_707.json,left_707.npy
708,depth_map_708.npy,right_708.npy,annot_708.json,left_708.npy
709,depth_map_709.npy,right_709.npy,annot_709.json,left_709.npy
710,depth_map_710.npy,right_710.npy,annot_710.json,left_710.npy
711,depth_map_711.npy,right_711.npy,annot_711.json,left_711.npy
